P,k,seed,l,Omega_L1,Omega_AC,Omega_true,chi_AC,n_groups,max_group_size,restart_gain
9,28,4,5,56.0,48.97056274847714,26.948103379568717,0.5502918869439933,22,2,1.0
9,28,4,6,56.0,52.48528137423857,27.881566409487824,0.531226387273842,25,2,1.0
9,28,4,7,56.0,50.14213562373095,28.746479275614316,0.5732998588518309,23,2,1.0
9,28,4,8,56.0,50.14213562373095,25.878428590824583,0.5161014438040211,23,2,1.0
9,28,5,0,56.0,48.97056274847714,26.84537886015743,0.5481942079783891,22,2,1.0
9,28,5,1,56.0,50.14213562373095,23.53659485599136,0.4693975348918348,23,2,1.0
9,28,5,2,56.0,51.31370849898476,26.38019172702314,0.5140963788954187,24,2,1.0
9,28,5,3,56.0,47.798989873223334,26.037460540233184,0.5447282590969394,21,2,1.0
9,28,5,4,56.0,48.97056274847714,26.8773383198607,0.5488468339215995,22,2,1.0
9,28,5,5,56.0,47.798989873223334,30.18420814628669,0.631482134378653,21,2,1.0
9,28,5,6,56.0,48.97056274847714,24.875059089880004,0.507959428966406,22,2,1.0
9,28,5,7,56.0,48.97056274847714,30.06368053082338,0.6139133153367383,22,2,1.0
9,28,5,8,56.0,48.97056274847714,25.502377361548977,0.5207695384783388,22,2,1.0
10,28,0,0,56.0,47.798989873223334,25.364882285694,0.5306572869629456,21,2,1.0
10,28,0,1,56.0,47.798989873223334,25.979472246606505,0.5435150892416667,21,2,1.0
10,28,0,2,56.0,48.97056274847714,26.698161563116443,0.5451879673150517,22,2,1.0
10,28,0,3,56.0,47.798989873223334,25.39811793762574,0.531352608182492,21,2,1.0
10,28,0,4,56.0,50.14213562373095,27.928976529306865,0.5569961506802837,23,2,1.0
10,28,0,5,56.0,51.31370849898476,26.41696793154326,0.5148130724573516,24,2,1.0
10,28,0,6,56.0,47.798989873223334,27.6728858949241,0.5789429016872647,21,2,1.0
10,28,0,7,56.0,47.798989873223334,26.70933202186795,0.5587844448744373,21,2,1.0
10,28,0,8,56.0,50.14213562373095,26.00731621319874,0.5186718892142712,23,2,1.0
10,28,0,9,56.0,50.14213562373095,24.367381352325722,0.48596616496711964,23,2,1.0
10,28,1,0,56.0,48.97056274847714,27.292402786868514,0.5573226292507173,22,2,1.0
10,28,1,1,56.0,50.14213562373095,28.5656964947831,0.5696944523691909,23,2,1.0
10,28,1,2,56.0,48.97056274847714,25.01654178523872,0.5108485665915014,22,2,1.0
10,28,1,3,56.0,50.14213562373095,24.476074173216965,0.48813385925335584,23,2,1.0
10,28,1,4,56.0,50.14213562373095,26.979990855519674,0.5380702381322338,23,2,1.0
10,28,1,5,56.0,51.31370849898476,23.925068397564885,0.46625100967002303,24,2,1.0
10,28,1,6,56.0,48.97056274847714,24.62558567901482,0.5028650743814581,22,2,1.0
10,28,1,7,56.0,50.14213562373095,30.81903645167186,0.6146335027079705,23,2,1.0
10,28,1,8,56.0,50.14213562373095,26.117427693036383,0.5208678762512798,23,2,1.0
10,28,1,9,56.0,50.14213562373095,26.52481557131936,0.5289925377403722,23,2,1.0
10,28,2,0,56.0,48.97056274847714,24.712957261967706,0.5046492397667253,22,2,1.0
10,28,2,1,56.0,50.14213562373095,26.684963734496225,0.5321864217101063,23,2,1.0
10,28,2,2,56.0,47.798989873223334,25.579886821818064,0.5351553848661506,21,2,1.0
10,28,2,3,56.0,48.97056274847714,27.230064253709262,0.5560496495326889,22,2,1.0
10,28,2,4,56.0,52.48528137423857,25.249540822224432,0.48107850736640434,25,2,1.0
10,28,2,5,56.0,48.97056274847714,25.25754778003576,0.5157700128904728,22,2,1.0
10,28,2,6,56.0,48.97056274847714,27.185643745271747,0.5551425636030117,22,2,1.0
10,28,2,7,56.0,50.14213562373095,27.622263944861395,0.5508792874747143,23,2,1.0
10,28,2,8,56.0,48.97056274847714,29.101223515656198,0.5942595282215982,22,2,1.0
10,28,2,9,56.0,50.14213562373095,25.023424534593758,0.49904983549904547,23,2,1.0
10,28,3,0,56.0,51.31370849898476,24.982602159170163,0.4868601956466359,24,2,1.0
10,28,3,1,56.0,48.97056274847714,27.150782625776436,0.5544306845160923,22,2,1.0
10,28,3,2,56.0,51.31370849898476,26.509993293250517,0.5166259478941191,24,2,1.0
10,28,3,3,56.0,48.97056274847714,26.896219411644083,0.549232393954478,22,2,1.0
10,28,3,4,56.0,48.97056274847714,23.609788377588067,0.4821220556286597,22,2,1.0
10,28,3,5,56.0,48.97056274847714,27.154765088026103,0.554512008111864,22,2,1.0
10,28,3,6,56.0,47.798989873223334,27.502876619394886,0.5753861471202723,21,2,1.0
10,28,3,7,56.0,48.97056274847714,24.82776763518362,0.5069937170766063,22,2,1.0
10,28,3,8,56.0,47.798989873223334,26.287312876067045,0.5499554058733994,21,2,1.0
10,28,3,9,56.0,50.14213562373095,26.767311775358095,0.5338287139626704,23,2,1.0
10,28,4,0,56.0,50.14213562373095,25.158638061185556,0.501746440358608,23,2,1.0
10,28,4,1,56.0,50.14213562373095,25.8638176994612,0.5158100543132937,23,2,1.0
10,28,4,2,56.0,47.798989873223334,27.00446721436466,0.5649589517684008,21,2,1.0
10,28,4,3,56.0,48.97056274847714,27.05841651782346,0.5525445287774421,22,2,1.0
10,28,4,4,56.0,50.14213562373095,25.236250435586374,0.5032942877615033,23,2,1.0
10,28,4,5,56.0,48.97056274847714,28.423533798298088,0.5804208120761689,22,2,1.0
10,28,4,6,56.0,48.97056274847714,24.954077533384197,0.5095730196435246,22,2,1.0
10,28,4,7,56.0,48.97056274847714,25.436138010336983,0.5194169023742325,22,2,1.0
10,28,4,8,56.0,50.14213562373095,23.397769641446807,0.46662890103095767,23,2,1.0
10,28,4,9,56.0,50.14213562373095,26.005411141292992,0.5186338957805642,23,2,1.0
10,28,5,0,56.0,48.97056274847714,26.14563325196594,0.5339051010349887,22,2,1.0
10,28,5,1,56.0,47.798989873223334,27.43623002643458,0.5739918374677655,21,2,1.0
10,28,5,2,56.0,48.97056274847714,29.88561007299857,0.6102770398309939,22,2,1.0
10,28,5,3,56.0,47.798989873223334,24.288046518337026,0.5081288659604714,21,2,1.0
10,28,5,4,56.0,50.14213562373095,28.489976507166915,0.5681843454167389,23,2,1.0
10,28,5,5,56.0,47.798989873223334,27.673946109647233,0.5789650823803284,21,2,1.0
10,28,5,6,56.0,48.97056274847714,26.562465551682045,0.542416996270031,22,2,1.0
10,28,5,7,56.0,48.97056274847714,24.21697498811342,0.49452106794232226,22,2,1.0
10,28,5,8,56.0,50.14213562373095,24.898838937523607,0.49656518669977917,23,2,1.0
10,28,5,9,56.0,50.14213562373095,26.373528728687795,0.5259753778059245,23,2,1.0
1,29,0,0,58.0,52.14213562373095,25.35757052441971,0.486316301031578,24,2,1.0
1,29,1,0,58.0,53.31370849898476,25.0103054350382,0.46911584542115403,25,2,1.0
1,29,2,0,58.0,52.14213562373095,26.51758959686816,0.5085635499900673,24,2,1.0
1,29,3,0,58.0,52.14213562373095,29.540576829680298,0.5665394498386402,24,2,1.0
1,29,4,0,58.0,50.97056274847714,28.62716104175543,0.561641062960615,23,2,1.0
1,29,5,0,58.0,53.31370849898476,27.92301047750576,0.5237491681532057,25,2,1.0
2,29,0,0,58.0,50.97056274847714,28.312321696667908,0.5554641771639808,23,2,1.0
2,29,0,1,58.0,50.97056274847714,27.635629815320385,0.5421880459058903,23,2,1.0
2,29,1,0,58.0,52.14213562373095,27.862319264265025,0.5343532429382182,24,2,1.0
2,29,1,1,58.0,49.798989873223334,29.247650950037187,0.5873141407987373,22,2,1.0
2,29,2,0,58.0,50.97056274847714,26.74791256130488,0.5247717725483427,23,2,1.0
2,29,2,1,58.0,50.97056274847714,27.037356893679608,0.5304504293409514,23,2,1.0
2,29,3,0,58.0,49.798989873223334,30.214748022475252,0.6067341546363688,22,2,1.0
2,29,3,1,58.0,50.97056274847714,25.11323626426018,0.4927007847291326,23,2,1.0
2,29,4,0,58.0,52.14213562373095,26.59159167756851,0.5099827876145935,24,2,1.0
2,29,4,1,58.0,52.14213562373095,27.749735317511252,0.5321940688766453,24,2,1.0
2,29,5,0,58.0,49.798989873223334,28.675696971445994,0.5758288881852355,22,2,1.0
2,29,5,1,58.0,52.14213562373095,26.300122916819134,0.5043928984153347,24,2,1.0
3,29,0,0,58.0,53.31370849898476,31.321954013682728,0.5875028186095737,25,2,1.0
3,29,0,1,58.0,49.798989873223334,24.50392717399845,0.4920567111176303,22,2,1.0
3,29,0,2,58.0,50.97056274847714,28.418683811453235,0.5575509132926398,23,2,1.0
3,29,1,0,58.0,50.97056274847714,27.31427465984655,0.5358833253349282,23,2,1.0
3,29,1,1,58.0,49.798989873223334,27.222375181617906,0.5466451277610199,22,2,1.0
3,29,1,2,58.0,52.14213562373095,26.076167636662344,0.5000978062124971,24,2,1.0
3,29,2,0,58.0,52.14213562373095,26.28961942987612,0.5041914588920515,24,2,1.0
3,29,2,1,58.0,50.97056274847714,26.8153184090123,0.5260942191542405,23,2,1.0
3,29,2,2,58.0,50.97056274847714,26.72163751912153,0.5242562780988699,23,2,1.0
3,29,3,0,58.0,50.97056274847714,28.53915661153596,0.559914489317437,23,2,1.0
3,29,3,1,58.0,52.14213562373095,24.310923218047577,0.4662433352074513,24,2,1.0
3,29,3,2,58.0,50.97056274847714,27.36334054928716,0.5368459572305723,23,2,1.0
3,29,4,0,58.0,50.97056274847714,27.8202668861,0.5458104714947687,23,2,1.0
3,29,4,1,58.0,50.97056274847714,26.971799227161107,0.5291642425110746,23,2,1.0
3,29,4,2,58.0,50.97056274847714,26.496066495759575,0.5198307624443719,23,2,1.0
3,29,5,0,58.0,50.97056274847714,24.503204571012382,0.4807324708563173,23,2,1.0
3,29,5,1,58.0,50.97056274847714,26.512809791173343,0.5201592519589254,23,2,1.0
3,29,5,2,58.0,50.97056274847714,27.18945718996573,0.5334345105063231,23,2,1.0
4,29,0,0,58.0,49.798989873223334,27.925193524571085,0.5607582321581651,22,2,1.0
4,29,0,1,58.0,50.97056274847714,25.468250445815343,0.4996658673653012,23,2,1.0
4,29,0,2,58.0,49.798989873223334,25.85123751447786,0.5191116843994046,22,2,1.0
4,29,0,3,58.0,49.798989873223334,26.35023588131284,0.5291319351736736,22,2,1.0
4,29,1,0,58.0,50.97056274847714,27.601128463697332,0.5415111581149253,23,2,1.0
4,29,1,1,58.0,54.48528137423857,23.88156640948782,0.43831225254127754,26,2,1.0
4,29,1,2,58.0,50.97056274847714,30.613888517617184,0.6006190017694447,23,2,1.0
4,29,1,3,58.0,49.798989873223334,26.774074014105835,0.5376429136869324,22,2,1.0
4,29,2,0,58.0,50.97056274847714,29.185461122447208,0.5725944456699017,23,2,1.0
4,29,2,1,58.0,49.798989873223334,30.85474423854511,0.6195857449537455,22,2,1.0
4,29,2,2,58.0,53.31370849898476,32.115281475384165,0.6023831839797025,25,2,1.0
4,29,2,3,58.0,49.798989873223334,27.270298168860887,0.5476074562613565,22,2,1.0
4,29,3,0,58.0,49.798989873223334,27.624436328661403,0.5547188085338037,22,2,1.0
4,29,3,1,58.0,50.97056274847714,28.491519663140686,0.5589798920552811,23,2,1.0
4,29,3,2,58.0,52.14213562373095,28.641695471141624,0.5493003907209777,24,2,1.0
4,29,3,3,58.0,50.97056274847714,29.307448271215197,0.5749877319549669,23,2,1.0
4,29,4,0,58.0,50.97056274847714,28.530174156121113,0.5597382610215249,23,2,1.0
4,29,4,1,58.0,50.97056274847714,28.29986306625156,0.5552197492090095,23,2,1.0
4,29,4,2,58.0,53.31370849898476,29.608817604122898,0.5553696870418746,25,2,1.0
4,29,4,3,58.0,49.798989873223334,25.688980478207213,0.5158534448912597,22,2,1.0
4,29,5,0,58.0,50.97056274847714,25.579287836427113,0.5018443285127621,23,2,1.0
4,29,5,1,58.0,49.798989873223334,27.785227746840654,0.5579476173628299,22,2,1.0
4,29,5,2,58.0,50.97056274847714,27.542689931629045,0.5403646427751466,23,2,1.0
4,29,5,3,58.0,52.14213562373095,26.663581998565867,0.5113634430123097,24,2,1.0
5,29,0,0,58.0,49.798989873223334,26.97762109905058,0.5417302874562183,22,2,1.0
5,29,0,1,58.0,50.97056274847714,25.082652704536613,0.4921007607530488,23,2,1.0
5,29,0,2,58.0,50.97056274847714,27.198307307246957,0.5336081424382462,23,2,1.0
5,29,0,3,58.0,50.97056274847714,29.046087691102557,0.5698600549975362,23,2,1.0
5,29,0,4,58.0,53.31370849898476,24.553212641738575,0.4605422007400993,25,2,1.0
5,29,1,0,58.0,52.14213562373095,26.91683681606782,0.516220451925974,24,2,1.0
5,29,1,1,58.0,52.14213562373095,25.994977137718873,0.49854070660443045,24,2,1.0
5,29,1,2,58.0,54.48528137423857,27.079541887202005,0.4970065530395812,26,2,1.0
5,29,1,3,58.0,49.798989873223334,27.75803751310826,0.5574016176587874,22,2,1.0
5,29,1,4,58.0,49.798989873223334,24.180126531963566,0.4855545583057117,22,2,1.0
5,29,2,0,58.0,52.14213562373095,29.51917376609905,0.5661289744462302,24,2,1.0
5,29,2,1,58.0,52.14213562373095,24.5011279605948,0.4698911478693603,24,2,1.0
5,29,2,2,58.0,52.14213562373095,30.084408361802762,0.5769692399808559,24,2,1.0
5,29,2,3,58.0,52.14213562373095,29.72851013580415,0.5701437001033401,24,2,1.0
5,29,2,4,58.0,49.798989873223334,25.268379418145614,0.5074074691569657,22,2,1.0
5,29,3,0,58.0,49.798989873223334,27.60782888542081,0.5543853189734156,22,2,1.0
5,29,3,1,58.0,50.97056274847714,26.05094573948101,0.5110978638402288,23,2,1.0
5,29,3,2,58.0,52.14213562373095,28.357119029589587,0.5438426848148445,24,2,1.0
5,29,3,3,58.0,49.798989873223334,31.32758821253196,0.6290807964636377,22,2,1.0
5,29,3,4,58.0,50.97056274847714,27.37164281460786,0.537008840763204,23,2,1.0
5,29,4,0,58.0,50.97056274847714,26.43464098240049,0.5186256450188061,23,2,1.0
5,29,4,1,58.0,50.97056274847714,24.702272180253008,0.4846380115940753,23,2,1.0
5,29,4,2,58.0,54.48528137423857,26.14652132525014,0.479882285009408,26,2,1.0
5,29,4,3,58.0,50.97056274847714,24.54995375472319,0.4816496509145698,23,2,1.0
5,29,4,4,58.0,50.97056274847714,25.00587549572181,0.4905944558453774,23,2,1.0
5,29,5,0,58.0,50.97056274847714,27.45338422458297,0.5386125391641512,23,2,1.0
5,29,5,1,58.0,49.798989873223334,27.744927499783085,0.5571383590393144,22,2,1.0
5,29,5,2,58.0,50.97056274847714,28.939972668937536,0.5677781666203436,23,2,1.0
5,29,5,3,58.0,50.97056274847714,27.332597603553353,0.5362428062336819,23,2,1.0
5,29,5,4,58.0,52.14213562373095,27.832911569653824,0.5337892519497514,24,2,1.0
6,29,0,0,58.0,50.97056274847714,26.911151631453002,0.5279743871820806,23,2,1.0
6,29,0,1,58.0,50.97056274847714,29.619274825603345,0.5811055093067083,23,2,1.0
6,29,0,2,58.0,49.798989873223334,24.52996690187832,0.4925796078259001,22,2,1.0
6,29,0,3,58.0,52.14213562373095,27.69723452879475,0.5311871905029754,24,2,1.0
6,29,0,4,58.0,52.14213562373095,26.303382827259924,0.5044554181108132,24,2,1.0
6,29,0,5,58.0,52.14213562373095,24.538124389781913,0.47060067824713553,24,2,1.0
6,29,1,0,58.0,49.798989873223334,28.83313819880116,0.5789904227415784,22,2,1.0
6,29,1,1,58.0,50.97056274847714,26.61225044871908,0.5221101948597611,23,2,1.0
6,29,1,2,58.0,52.14213562373095,25.705292562904184,0.4929850351431555,24,2,1.0
6,29,1,3,58.0,50.97056274847714,27.05878845735478,0.5308708987750624,23,2,1.0
6,29,1,4,58.0,52.14213562373095,25.016203884635615,0.4797694529652182,24,2,1.0
6,29,1,5,58.0,52.14213562373095,27.134860226661345,0.5204017806725914,24,2,1.0
6,29,2,0,58.0,53.31370849898476,23.733358615978098,0.44516427921029067,25,2,1.0
6,29,2,1,58.0,52.14213562373095,26.556133041013027,0.5093027495583973,24,2,1.0
6,29,2,2,58.0,52.14213562373095,24.987792308043538,0.4792245658743422,24,2,1.0
6,29,2,3,58.0,49.798989873223334,26.053287642948682,0.5231689981920176,22,2,1.0
6,29,2,4,58.0,53.31370849898476,27.68365130076991,0.519259531557387,25,2,1.0
6,29,2,5,58.0,50.97056274847714,27.119524476006326,0.5320624888885808,23,2,1.0
6,29,3,0,58.0,52.14213562373095,29.738772849461128,0.5703405219928585,24,2,1.0
6,29,3,1,58.0,52.14213562373095,29.595726141347303,0.5675971225060004,24,2,1.0
6,29,3,2,58.0,50.97056274847714,28.530904098094464,0.5597525818752489,23,2,1.0
6,29,3,3,58.0,50.97056274847714,30.360978898068204,0.5956571256215001,23,2,1.0
6,29,3,4,58.0,52.14213562373095,27.696278630388534,0.5311688579510999,24,2,1.0
6,29,3,5,58.0,52.14213562373095,23.60983092724741,0.45279754357629515,24,2,1.0
6,29,4,0,58.0,52.14213562373095,30.060179603768063,0.5765045724380928,24,2,1.0
6,29,4,1,58.0,52.14213562373095,26.865298967747123,0.5152320411579033,24,2,1.0
6,29,4,2,58.0,52.14213562373095,27.321284997734097,0.5239770997277607,24,2,1.0
6,29,4,3,58.0,49.798989873223334,29.310532738486312,0.5885768529262164,22,2,1.0
6,29,4,4,58.0,52.14213562373095,24.81015365225326,0.47581774999184445,24,2,1.0
6,29,4,5,58.0,50.97056274847714,25.351336257599954,0.497372108342229,23,2,1.0
6,29,5,0,58.0,50.97056274847714,25.7422362767825,0.5050412412319619,23,2,1.0
6,29,5,1,58.0,52.14213562373095,28.069939917396404,0.5383350639865468,24,2,1.0
6,29,5,2,58.0,50.97056274847714,27.209375687610027,0.5338252948447771,23,2,1.0
6,29,5,3,58.0,50.97056274847714,24.11024014442536,0.47302283601225703,23,2,1.0
6,29,5,4,58.0,49.798989873223334,26.164207222040233,0.5253963441557394,22,2,1.0
6,29,5,5,58.0,52.14213562373095,26.746634244791952,0.5129562478568487,24,2,1.0
7,29,0,0,58.0,52.14213562373095,25.204248723323364,0.48337584224019386,24,2,1.0
7,29,0,1,58.0,49.798989873223334,25.043724249128804,0.5028962296802467,22,2,1.0
7,29,0,2,58.0,50.97056274847714,26.578744370091275,0.5214528334962394,23,2,1.0
7,29,0,3,58.0,50.97056274847714,28.050819938682736,0.5503337304142442,23,2,1.0
7,29,0,4,58.0,52.14213562373095,24.077538035816044,0.4617673930650793,24,2,1.0
7,29,0,5,58.0,49.798989873223334,27.11360013388259,0.5444608455494282,22,2,1.0
7,29,0,6,58.0,50.97056274847714,30.066302289839896,0.5898758159333486,23,2,1.0
7,29,1,0,58.0,52.14213562373095,27.783041491847705,0.5328328262642751,24,2,1.0
7,29,1,1,58.0,49.798989873223334,27.831604054977888,0.558878887419819,22,2,1.0
7,29,1,2,58.0,50.97056274847714,24.551828547165044,0.48168643278121515,23,2,1.0
7,29,1,3,58.0,52.14213562373095,29.914396070665077,0.5737086851703562,24,2,1.0
7,29,1,4,58.0,50.97056274847714,31.821997991605542,0.6243211037052223,23,2,1.0
7,29,1,5,58.0,50.97056274847714,27.269253548505,0.5350000486176647,23,2,1.0
7,29,1,6,58.0,50.97056274847714,26.500401486208027,0.5199158113473994,23,2,1.0
7,29,2,0,58.0,50.97056274847714,25.236729054454393,0.4951236104452937,23,2,1.0
7,29,2,1,58.0,53.31370849898476,24.6489424106718,0.46233779462445734,25,2,1.0
7,29,2,2,58.0,53.31370849898476,25.633166449990394,0.4807987883731352,25,2,1.0
7,29,2,3,58.0,50.97056274847714,29.073718326350992,0.5704021450541986,23,2,1.0
7,29,2,4,58.0,50.97056274847714,26.540856112905487,0.5207094974382729,23,2,1.0
7,29,2,5,58.0,49.798989873223334,28.497649168500807,0.5722535585771761,22,2,1.0
7,29,2,6,58.0,50.97056274847714,28.560739518633554,0.5603379279834785,23,2,1.0
7,29,3,0,58.0,52.14213562373095,26.91892006108375,0.5162604051229616,24,2,1.0
7,29,3,1,58.0,50.97056274847714,27.342273752939803,0.536432644227706,23,2,1.0
7,29,3,2,58.0,50.97056274847714,25.820135459901167,0.5065695583412526,23,2,1.0
7,29,3,3,58.0,50.97056274847714,28.160717767825233,0.5524898343145446,23,2,1.0
7,29,3,4,58.0,50.97056274847714,26.593925749434568,0.5217506795180346,23,2,1.0
7,29,3,5,58.0,50.97056274847714,27.62787328098616,0.542035869160805,23,2,1.0
7,29,3,6,58.0,52.14213562373095,25.49713872449297,0.48899298848221134,24,2,1.0
7,29,4,0,58.0,50.97056274847714,26.303438355684985,0.5160515587297662,23,2,1.0
7,29,4,1,58.0,49.798989873223334,26.79479651982089,0.5380590367000259,22,2,1.0
7,29,4,2,58.0,52.14213562373095,24.51183926606918,0.47009657300866947,24,2,1.0
7,29,4,3,58.0,50.97056274847714,25.60648088950085,0.5023778335715138,23,2,1.0
7,29,4,4,58.0,50.97056274847714,25.45567951205028,0.49941923611213856,23,2,1.0
7,29,4,5,58.0,50.97056274847714,24.92217704549907,0.48895236194431996,23,2,1.0
7,29,4,6,58.0,50.97056274847714,27.649102077732998,0.5424523604766179,23,2,1.0
7,29,5,0,58.0,50.97056274847714,30.217023450362078,0.5928328396033822,23,2,1.0
7,29,5,1,58.0,53.31370849898476,28.238881035891602,0.5296739212285213,25,2,1.0
7,29,5,2,58.0,50.97056274847714,24.730851303454216,0.48519871019460353,23,2,1.0
7,29,5,3,58.0,49.798989873223334,27.92550562587811,0.560764499379806,22,2,1.0
7,29,5,4,58.0,52.14213562373095,26.83045819255907,0.5145638526617613,24,2,1.0
7,29,5,5,58.0,52.14213562373095,22.598428868730664,0.4334005233657069,24,2,1.0
7,29,5,6,58.0,52.14213562373095,24.534889230758388,0.47053863324294026,24,2,1.0
8,29,0,0,58.0,49.798989873223334,28.485830405838502,0.5720162292118136,22,2,1.0
8,29,0,1,58.0,50.97056274847714,29.867044932824104,0.5859665525022372,23,2,1.0
8,29,0,2,58.0,52.14213562373095,27.928601394998786,0.5356244246790672,24,2,1.0
8,29,0,3,58.0,50.97056274847714,30.115911984149648,0.5908491168277209,23,2,1.0
8,29,0,4,58.0,50.97056274847714,29.237189015529133,0.5736093038604455,23,2,1.0
8,29,0,5,58.0,49.798989873223334,29.07486724670313,0.5838445181462715,22,2,1.0
8,29,0,6,58.0,50.97056274847714,31.010302804137226,0.6083963199928321,23,2,1.0
8,29,0,7,58.0,52.14213562373095,26.688949230862626,0.5118499446101694,24,2,1.0
8,29,1,0,58.0,54.48528137423857,25.825869923297766,0.4739971836780972,26,2,1.0
8,29,1,1,58.0,50.97056274847714,30.22292970570288,0.592948715415269,23,2,1.0
8,29,1,2,58.0,50.97056274847714,27.48645518361545,0.5392613638435191,23,2,1.0
8,29,1,3,58.0,50.97056274847714,25.24804235553353,0.4953455679923383,23,2,1.0
